year,cwatm_gfdl-esm2m_low,cwatm_gfdl-esm2m_median,cwatm_gfdl-esm2m_high,cwatm_hadgem2-es_low,cwatm_hadgem2-es_median,cwatm_hadgem2-es_high,cwatm_ipsl-cm5a-lr_low,cwatm_ipsl-cm5a-lr_median,cwatm_ipsl-cm5a-lr_high,cwatm_miroc5_low,cwatm_miroc5_median,cwatm_miroc5_high,h08_gfdl-esm2m_low,h08_gfdl-esm2m_median,h08_gfdl-esm2m_high,h08_hadgem2-es_low,h08_hadgem2-es_median,h08_hadgem2-es_high,h08_ipsl-cm5a-lr_low,h08_ipsl-cm5a-lr_median,h08_ipsl-cm5a-lr_high,h08_miroc5_low,h08_miroc5_median,h08_miroc5_high,matsiro_gfdl-esm2m_low,matsiro_gfdl-esm2m_median,matsiro_gfdl-esm2m_high,matsiro_hadgem2-es_low,matsiro_hadgem2-es_median,matsiro_hadgem2-es_high,matsiro_ipsl-cm5a-lr_low,matsiro_ipsl-cm5a-lr_median,matsiro_ipsl-cm5a-lr_high,matsiro_miroc5_low,matsiro_miroc5_median,matsiro_miroc5_high,AVERAGE_low,AVERAGE_median,AVERAGE_high
2016,-0.0969374362231134,-0.0484687181115567,0.0484687181115567,-0.09730488463060556,-0.04865244231530278,0.04865244231530278,-0.0975138438093774,-0.0487569219046887,0.0487569219046887,-0.0976099740914459,-0.04880498704572295,0.04880498704572295,-0.09599025394972317,-0.047995126974861586,0.047995126974861586,-0.0968167561381199,-0.04840837806905995,0.04840837806905995,-0.09757170587801066,-0.04878585293900533,0.04878585293900533,-0.0970619855868078,-0.0485309927934039,0.0485309927934039,-0.0959011251983553,-0.04795056259917765,0.04795056259917765,-0.09793750672877688,-0.04896875336438844,0.04896875336438844,-0.09672335992686441,-0.04836167996343221,0.04836167996343221,-0.09672086759225343,-0.048360433796126714,0.048360433796126714,-0.09700747497945449,-0.04850373748972724,0.04850373748972724
2017,-0.0981168551903348,-0.0490584275951674,0.0490584275951674,-0.09814974988380415,-0.049074874941902075,0.049074874941902075,-0.09842066292019364,-0.04921033146009682,0.04921033146009682,-0.09826179767356313,-0.04913089883678157,0.04913089883678157,-0.09721187034806253,-0.048605935174031265,0.048605935174031265,-0.09791370177507862,-0.04895685088753931,0.04895685088753931,-0.09838627514099216,-0.04919313757049608,0.04919313757049608,-0.0981121294466556,-0.0490560647233278,0.0490560647233278,-0.09720908103867659,-0.048604540519338296,0.048604540519338296,-0.0990912112585597,-0.04954560562927985,0.04954560562927985,-0.09797073592527498,-0.04898536796263749,0.04898536796263749,-0.09758989798941639,-0.048794948994708195,0.048794948994708195,-0.09803616404921767,-0.04901808202460883,0.04901808202460883
2018,-0.0992806410717729,-0.04964032053588645,0.04964032053588645,-0.0987230405620286,-0.0493615202810143,0.0493615202810143,-0.09902660038625476,-0.04951330019312738,0.04951330019312738,-0.09955236115478973,-0.049776180577394864,0.049776180577394864,-0.09872318968233608,-0.04936159484116804,0.04936159484116804,-0.0988930677063766,-0.0494465338531883,0.0494465338531883,-0.09929494977984664,-0.04964747488992332,0.04964747488992332,-0.09949226757766934,-0.04974613378883467,0.04974613378883467,-0.09880082379683028,-0.04940041189841514,0.04940041189841514,-0.09945891930076055,-0.049729459650380274,0.049729459650380274,-0.09907132525402981,-0.049535662627014906,0.049535662627014906,-0.09907458523077621,-0.049537292615388105,0.049537292615388105,-0.09911598095862262,-0.04955799047931131,0.04955799047931131
2019,-0.1,-0.05,0.05,-0.1,-0.05,0.05,-0.1,-0.05,0.05,-0.1,-0.05,0.05,-0.09999999999999999,-0.049999999999999996,0.049999999999999996,-0.09999999999999999,-0.049999999999999996,0.049999999999999996,-0.1,-0.05,0.05,-0.1,-0.05,0.05,-0.1,-0.05,0.05,-0.10000000000000002,-0.05000000000000001,0.05000000000000001,-0.1,-0.05,0.05,-0.1,-0.05,0.05,-0.10000000000000002,-0.05000000000000001,0.05000000000000001
2020,-0.1011002585477498,-0.0505501292738749,0.0505501292738749,-0.10182912250482845,-0.050914561252414225,0.050914561252414225,-0.100660706194673,-0.0503303530973365,0.0503303530973365,-0.10094186049076861,-0.05047093024538431,0.05047093024538431,-0.10100464004034945,-0.050502320020174726,0.050502320020174726,-0.10131996957894557,-0.050659984789472784,0.050659984789472784,-0.10063208485661171,-0.050316042428305854,0.050316042428305854,-0.10090425806201468,-0.05045212903100734,0.05045212903100734,-0.10158931014390833,-0.050794655071954166,0.050794655071954166,-0.10138501350311695,-0.05069250675155847,0.05069250675155847,-0.10009762995903355,-0.05004881497951678,0.05004881497951678,-0.10116757232254532,-0.05058378616127266,0.05058378616127266,-0.10105270218371214,-0.05052635109185607,0.05052635109185607
2021,-0.10136566249990453,-0.050682831249952265,0.050682831249952265,-0.10305388659270531,-0.051526943296352656,0.051526943296352656,-0.10170750128510843,-0.050853750642554214,0.050853750642554214,-0.10207121533026,-0.05103560766513,0.05103560766513,-0.10202301632320887,-0.051011508161604435,0.051011508161604435,-0.10218726119981726,-0.05109363059990863,0.05109363059990863,-0.10123721262990538,-0.05061860631495269,0.05061860631495269,-0.102030415638305,-0.0510152078191525,0.0510152078191525,-0.10235166684036771,-0.05117583342018386,0.05117583342018386,-0.10257117308492683,-0.051285586542463416,0.051285586542463416,-0.101183678512197,-0.0505918392560985,0.0505918392560985,-0.10264576210303251,-0.05132288105151626,0.05132288105151626,-0.10203570433664493,-0.05101785216832246,0.05101785216832246
2022,-0.10194044555646432,-0.05097022277823216,0.05097022277823216,-0.1043208198934761,-0.05216040994673805,0.05216040994673805,-0.10240359588345571,-0.051201797941727856,0.051201797941727856,-0.10266119551558739,-0.051330597757793694,0.051330597757793694,-0.10242164436953581,-0.051210822184767905,0.051210822184767905,-0.10327432072517277,-0.051637160362586386,0.051637160362586386,-0.10178409574250857,-0.05089204787125429,0.05089204787125429,-0.10286270730033915,-0.05143135365016958,0.05143135365016958,-0.10349745478519888,-0.05174872739259944,0.05174872739259944,-0.10337412042837538,-0.05168706021418769,0.05168706021418769,-0.10168512723055827,-0.050842563615279134,0.050842563615279134,-0.10339478655317381,-0.05169739327658691,0.05169739327658691,-0.1028016928319872,-0.0514008464159936,0.0514008464159936
2023,-0.10282461190069828,-0.05141230595034914,0.05141230595034914,-0.10588156024332081,-0.052940780121660404,0.052940780121660404,-0.10325823276763715,-0.05162911638381858,0.05162911638381858,-0.10316308647524258,-0.05158154323762129,0.05158154323762129,-0.10350402819897446,-0.05175201409948723,0.05175201409948723,-0.10453652999338409,-0.05226826499669204,0.05226826499669204,-0.10268652047360902,-0.05134326023680451,0.05134326023680451,-0.1040418668282578,-0.0520209334141289,0.0520209334141289,-0.10462528833668114,-0.05231264416834057,0.05231264416834057,-0.1046022945599509,-0.05230114727997545,0.05230114727997545,-0.1021126793818732,-0.0510563396909366,0.0510563396909366,-0.1043766471959932,-0.0521883235979966,0.0521883235979966,-0.10380111219630189,-0.051900556098150946,0.051900556098150946
2024,-0.10318591499613058,-0.05159295749806529,0.05159295749806529,-0.10679597493667776,-0.05339798746833888,0.05339798746833888,-0.103509806145139,-0.0517549030725695,0.0517549030725695,-0.10343585185315926,-0.05171792592657963,0.05171792592657963,-0.10419487891573619,-0.05209743945786809,0.05209743945786809,-0.10546744697163012,-0.05273372348581506,0.05273372348581506,-0.10304798760854943,-0.05152399380427471,0.05152399380427471,-0.10470968518185335,-0.052354842590926674,0.052354842590926674,-0.10510440731983213,-0.052552203659916065,0.052552203659916065,-0.10529115913295524,-0.05264557956647762,0.05264557956647762,-0.10214585007171412,-0.05107292503585706,0.05107292503585706,-0.10488132808539413,-0.052440664042697066,0.052440664042697066,-0.10431419093489762,-0.05215709546744881,0.05215709546744881
2025,-0.10437925902036249,-0.052189629510181246,0.052189629510181246,-0.10834938326851758,-0.05417469163425879,0.05417469163425879,-0.10454481097446293,-0.052272405487231464,0.052272405487231464,-0.10438116406338688,-0.05219058203169344,0.05219058203169344,-0.10557267022453583,-0.052786335112267914,0.052786335112267914,-0.10689610256618097,-0.053448051283090485,0.053448051283090485,-0.10397389964089117,-0.051986949820445584,0.051986949820445584,-0.10570528196705731,-0.052852640983528654,0.052852640983528654,-0.10616774585226887,-0.05308387292613444,0.05308387292613444,-0.10651634722570111,-0.053258173612850554,0.053258173612850554,-0.10255362161778299,-0.051276810808891495,0.051276810808891495,-0.10551542708536311,-0.05275771354268156,0.05275771354268156,-0.10537964279220925,-0.052689821396104626,0.052689821396104626
2026,-0.10432253891131424,-0.05216126945565712,0.05216126945565712,-0.10995993208839434,-0.05497996604419717,0.05497996604419717,-0.10515584604581478,-0.05257792302290739,0.05257792302290739,-0.10532176225045524,-0.05266088112522762,0.05266088112522762,-0.10607537141050084,-0.05303768570525042,0.05303768570525042,-0.10835638363877283,-0.05417819181938641,0.05417819181938641,-0.10405049757282653,-0.052025248786413264,0.052025248786413264,-0.10629794937833041,-0.053148974689165206,0.053148974689165206,-0.10554169242590516,-0.05277084621295258,0.05277084621295258,-0.10738275949345646,-0.05369137974672823,0.05369137974672823,-0.10313847457622732,-0.05156923728811366,0.05156923728811366,-0.10621631714384719,-0.053108158571923594,0.053108158571923594,-0.10598496041132045,-0.052992480205660226,0.052992480205660226
2027,-0.10531903188741079,-0.052659515943705396,0.052659515943705396,-0.11141923324490391,-0.055709616622451955,0.055709616622451955,-0.10505882968403014,-0.05252941484201507,0.05252941484201507,-0.10561080953542358,-0.05280540476771179,0.05280540476771179,-0.10651152668652798,-0.05325576334326399,0.05325576334326399,-0.10944337973961527,-0.05472168986980763,0.05472168986980763,-0.10457953987212604,-0.05228976993606302,0.05228976993606302,-0.10680331771047301,-0.053401658855236504,0.053401658855236504,-0.10661817147008677,-0.053309085735043386,0.053309085735043386,-0.10857655418260513,-0.054288277091302566,0.054288277091302566,-0.10332189557237759,-0.05166094778618879,0.05166094778618879,-0.10690283174740818,-0.05345141587370409,0.05345141587370409,-0.10668042677774903,-0.05334021338887451,0.05334021338887451
2028,-0.10630494098352555,-0.05315247049176278,0.05315247049176278,-0.11282148976513956,-0.05641074488256978,0.05641074488256978,-0.10578988570014229,-0.052894942850071146,0.052894942850071146,-0.10611789628886135,-0.05305894814443068,0.05305894814443068,-0.10712069953808777,-0.053560349769043884,0.053560349769043884,-0.11044733766545108,-0.05522366883272554,0.05522366883272554,-0.10511288833022511,-0.052556444165112556,0.052556444165112556,-0.10747769596884602,-0.05373884798442301,0.05373884798442301,-0.10786432889075429,-0.05393216444537714,0.05393216444537714,-0.1100267313807129,-0.05501336569035645,0.05501336569035645,-0.10320945135354852,-0.05160472567677426,0.05160472567677426,-0.10795974823652213,-0.053979874118261065,0.053979874118261065,-0.10752109117515136,-0.05376054558757568,0.05376054558757568
2029,-0.10718557413867917,-0.053592787069339586,0.053592787069339586,-0.11454929652856867,-0.057274648264284335,0.057274648264284335,-0.10631307415749028,-0.05315653707874514,0.05315653707874514,-0.10660188435037442,-0.05330094217518721,0.05330094217518721,-0.10857473658546982,-0.05428736829273491,0.05428736829273491,-0.11137214868223991,-0.055686074341119954,0.055686074341119954,-0.10544045220228498,-0.05272022610114249,0.05272022610114249,-0.10801945228212448,-0.05400972614106224,0.05400972614106224,-0.10862743684987519,-0.054313718424937596,0.054313718424937596,-0.11207032106445902,-0.05603516053222951,0.05603516053222951,-0.10327060398233757,-0.05163530199116879,0.05163530199116879,-0.10831460308250067,-0.054157301541250334,0.054157301541250334,-0.10836163199220035,-0.054180815996100175,0.054180815996100175
2030,-0.10775426405463404,-0.05387713202731702,0.05387713202731702,-0.11579433026895215,-0.05789716513447608,0.05789716513447608,-0.10736801558178255,-0.053684007790891275,0.053684007790891275,-0.1069223810180714,-0.0534611905090357,0.0534611905090357,-0.10905884544530547,-0.05452942272265274,0.05452942272265274,-0.11244093580204141,-0.056220467901020706,0.056220467901020706,-0.10604219879273107,-0.05302109939636553,0.05302109939636553,-0.10822153595878423,-0.05411076797939211,0.05411076797939211,-0.10941749822514561,-0.054708749112572806,0.054708749112572806,-0.11391426786087319,-0.056957133930436596,0.056957133930436596,-0.10386016874373585,-0.05193008437186793,0.05193008437186793,-0.10817526371670069,-0.054087631858350346,0.054087631858350346,-0.10908080878906314,-0.05454040439453157,0.05454040439453157
2031,-0.10841760315305993,-0.054208801576529964,0.054208801576529964,-0.11663383809325457,-0.05831691904662729,0.05831691904662729,-0.10700551212554725,-0.053502756062773625,0.053502756062773625,-0.10766579232125954,-0.05383289616062977,0.05383289616062977,-0.10955470621136938,-0.05477735310568469,0.05477735310568469,-0.11298465669866847,-0.056492328349334237,0.056492328349334237,-0.10591873872026795,-0.05295936936013398,0.05295936936013398,-0.10853036602933762,-0.05426518301466881,0.05426518301466881,-0.11015864910133842,-0.05507932455066921,0.05507932455066921,-0.11421456777659754,-0.05710728388829877,0.05710728388829877,-0.10343998172422558,-0.05171999086211279,0.05171999086211279,-0.10836950099772115,-0.054184750498860575,0.054184750498860575,-0.10940782607938727,-0.05470391303969364,0.05470391303969364
2032,-0.10886008404948638,-0.05443004202474319,0.05443004202474319,-0.11843993734693843,-0.059219968673469216,0.059219968673469216,-0.10777484546151533,-0.05388742273075767,0.05388742273075767,-0.10823160594366987,-0.054115802971834936,0.054115802971834936,-0.10984092748631474,-0.05492046374315737,0.05492046374315737,-0.11409512060684593,-0.057047560303422964,0.057047560303422964,-0.10633035750791466,-0.05316517875395733,0.05316517875395733,-0.10883566184445907,-0.054417830922229536,0.054417830922229536,-0.11080479269998045,-0.055402396349990224,0.055402396349990224,-0.11538943260900089,-0.057694716304500446,0.057694716304500446,-0.10403882962493659,-0.052019414812468294,0.052019414812468294,-0.10863072191148922,-0.05431536095574461,0.05431536095574461,-0.11010602642437929,-0.055053013212189646,0.055053013212189646
2033,-0.10985964817259139,-0.054929824086295695,0.054929824086295695,-0.12044536804415201,-0.060222684022076006,0.060222684022076006,-0.10796936889106017,-0.05398468444553008,0.05398468444553008,-0.10901683256583006,-0.05450841628291503,0.05450841628291503,-0.11078657767509631,-0.055393288837548155,0.055393288837548155,-0.11536522991440773,-0.057682614957203865,0.057682614957203865,-0.10656532975146407,-0.053282664875732036,0.053282664875732036,-0.10911601046917262,-0.05455800523458631,0.05455800523458631,-0.11127616673774983,-0.055638083368874915,0.055638083368874915,-0.11649249886921516,-0.05824624943460758,0.05824624943460758,-0.10468006885426068,-0.05234003442713034,0.05234003442713034,-0.1089426579309987,-0.05447132896549935,0.05447132896549935,-0.11087631315633321,-0.05543815657816661,0.05543815657816661
2034,-0.11081535636661535,-0.055407678183307676,0.055407678183307676,-0.12179232173436946,-0.06089616086718473,0.06089616086718473,-0.10797650062116301,-0.053988250310581506,0.053988250310581506,-0.10982412255807884,-0.05491206127903942,0.05491206127903942,-0.11119445023174516,-0.05559722511587258,0.05559722511587258,-0.11623707408782898,-0.05811853704391449,0.05811853704391449,-0.10633946834384295,-0.05316973417192147,0.05316973417192147,-0.10970292333051247,-0.054851461665256236,0.054851461665256236,-0.11190477389486242,-0.05595238694743121,0.05595238694743121,-0.11718203526950703,-0.058591017634753516,0.058591017634753516,-0.10503844808891821,-0.052519224044459106,0.052519224044459106,-0.10946370167587442,-0.05473185083793721,0.05473185083793721,-0.11145593135027652,-0.05572796567513826,0.05572796567513826
2035,-0.11179559336815989,-0.055897796684079945,0.055897796684079945,-0.12403187571157817,-0.062015937855789086,0.062015937855789086,-0.10836305297284049,-0.054181526486420245,0.054181526486420245,-0.1104475718982782,-0.0552237859491391,0.0552237859491391,-0.11191562776167253,-0.05595781388083627,0.05595781388083627,-0.11748979008308785,-0.058744895041543926,0.058744895041543926,-0.10628880541451852,-0.05314440270725926,0.05314440270725926,-0.11005443646531864,-0.05502721823265932,0.05502721823265932,-0.11244152043593625,-0.056220760217968124,0.056220760217968124,-0.11911262862054835,-0.059556314310274173,0.059556314310274173,-0.10523144301861019,-0.052615721509305095,0.052615721509305095,-0.11010106911027465,-0.05505053455513732,0.05505053455513732,-0.1122727845717353,-0.05613639228586765,0.05613639228586765
2036,-0.11286379719811807,-0.05643189859905903,0.05643189859905903,-0.12513658033138325,-0.06256829016569163,0.06256829016569163,-0.10908048662227408,-0.05454024331113704,0.05454024331113704,-0.11141878396788014,-0.05570939198394007,0.05570939198394007,-0.11309971886577744,-0.05654985943288872,0.05654985943288872,-0.1179737830340864,-0.0589868915170432,0.0589868915170432,-0.10634271816356684,-0.05317135908178342,0.05317135908178342,-0.11072684167857239,-0.05536342083928619,0.05536342083928619,-0.1137352906999969,-0.05686764534999845,0.05686764534999845,-0.12035840316189834,-0.06017920158094917,0.06017920158094917,-0.10574607906725883,-0.052873039533629415,0.052873039533629415,-0.11096811962809269,-0.055484059814046346,0.055484059814046346,-0.11312088353490878,-0.05656044176745439,0.05656044176745439
